filename,label
0_0_.png,0
0_1_.png,0
0_2_.png,0
0_3_.png,0
0_4_.png,0
0_5_.png,0
0_6_.png,0
0_7_.png,0
0_8_.png,0
0_9_.png,0
0_10_.png,0
0_11_.png,0
0_12_.png,0
0_13_.png,0
0_14_.png,0
0_15_.png,0
0_16_.png,0
0_17_.png,0
0_18_.png,0
0_19_.png,0
0_20_.png,0
0_21_.png,0
0_22_.png,0
0_23_.png,0
0_24_.png,0
0_25_.png,0
0_26_.png,0
0_27_.png,0
0_28_.png,0
0_29_.png,0
0_30_.png,0
0_31_.png,0
0_32_.png,0
0_33_.png,0
0_34_.png,0
0_35_.png,0
0_36_.png,0
0_37_.png,0
0_38_.png,0
0_39_.png,0
0_40_.png,0
0_41_.png,0
0_42_.png,0
0_43_.png,0
0_44_.png,0
0_45_.png,0
0_46_.png,0
0_47_.png,0
0_48_.png,0
0_49_.png,0
0_50_.png,0
0_51_.png,0
0_52_.png,0
0_53_.png,0
0_54_.png,0
0_55_.png,0
0_56_.png,0
0_57_.png,0
0_58_.png,0
0_59_.png,0
0_60_.png,0
0_61_.png,0
0_62_.png,0
0_63_.png,0
0_64_.png,0
0_65_.png,0
0_66_.png,0
0_67_.png,0
0_68_.png,0
0_69_.png,0
0_70_.png,0
0_71_.png,0
0_72_.png,0
0_73_.png,0
0_74_.png,0
0_75_.png,0
0_76_.png,0
0_77_.png,0
0_78_.png,0
0_79_.png,0
0_80_.png,0
0_81_.png,0
0_82_.png,0
0_83_.png,0
0_84_.png,0
0_85_.png,0
0_86_.png,0
0_87_.png,0
0_88_.png,0
0_89_.png,0
0_90_.png,0
0_91_.png,0
0_92_.png,0
0_93_.png,0
0_94_.png,0
0_95_.png,0
0_96_.png,0
0_97_.png,0
0_98_.png,0
0_99_.png,0
1_0_.png,1
1_1_.png,1
1_2_.png,1
1_3_.png,1
1_4_.png,1
1_5_.png,1
1_6_.png,1
1_7_.png,1
1_8_.png,1
1_9_.png,1
1_10_.png,1
1_11_.png,1
1_12_.png,1
1_13_.png,1
1_14_.png,1
1_15_.png,1
1_16_.png,1
1_17_.png,1
1_18_.png,1
1_19_.png,1
1_20_.png,1
